Random,TITLE,DATE,ORDER,SONG,ARTIST,ARTIST - SONG,ALT TITLE,CLASS - GRADE
0.2625853481,Rock + Alt,2022-04-27,9,I Write Sins Not Tragedies,Panic! At The Disco,Panic! At The Disco - I Write Sins Not Tragedies,AMP | 2022-04-27 | Rock + Alt,
0.03945666056,Rock + Alt,2022-04-27,10,Pork and Beans,Weezer,Weezer - Pork and Beans,AMP | 2022-04-27 | Rock + Alt,
0.006827142458,Rock + Alt,2022-04-27,7,The Pretender,Foo Fighters,Foo Fighters - The Pretender,AMP | 2022-04-27 | Rock + Alt,
0.3751337168,Rock + Alt,2022-04-27,11,Spiderwebs,No Doubt,No Doubt - Spiderwebs,AMP | 2022-04-27 | Rock + Alt,
0.1248504645,Rock + Alt,2022-04-27,17,Here In Your Bedroom,Goldfinger,Goldfinger - Here In Your Bedroom,AMP | 2022-04-27 | Rock + Alt,
0.5264108814,Rock + Alt,2022-04-27,22,Parklife,Blur,Blur - Parklife,AMP | 2022-04-27 | Rock + Alt,
0.7201079044,Rock + Alt,2022-04-27,20,Seven Nation Army,The White Stripes,The White Stripes - Seven Nation Army,AMP | 2022-04-27 | Rock + Alt,
0.8525882037,Rocking all decades,2022-05-02,11,Drive,Incubus,Incubus - Drive,AMP | 2022-05-02 | Rocking all decades,
0.4995416745,Rocking all decades,2022-05-02,25,Peter Gabriel,Solsbury Hill,Solsbury Hill - Peter Gabriel,AMP | 2022-05-02 | Rocking all decades,
0.601148511,Rocking all decades,2022-05-02,14,Novocaine For The Soul,Eels,Eels - Novocaine For The Soul,AMP | 2022-05-02 | Rocking all decades,
0.8816935891,Rocking all decades,2022-05-02,22,Mess Around,Cage the Elephant,Cage the Elephant - Mess Around,AMP | 2022-05-02 | Rocking all decades,
0.8391387395,Rocking all decades,2022-05-02,4,Sign Of The Gypsy Queen,April Wine,April Wine - Sign Of The Gypsy Queen,AMP | 2022-05-02 | Rocking all decades,
0.05566624279,Rocking all decades,2022-05-02,18,I Could Be Good for You,707,707 - I Could Be Good for You,AMP | 2022-05-02 | Rocking all decades,
0.9967943506,Rocking all decades,2022-05-02,1,Lay It one the Line,Triumph,Triumph - Lay It one the Line,AMP | 2022-05-02 | Rocking all decades,
0.01161892705,Rocking all decades,2022-05-02,9,Amnesia,The Tubes,The Tubes - Amnesia,AMP | 2022-05-02 | Rocking all decades,
0.6450062092,Rocking all decades,2022-05-02,24,Pumped Up Kicks,Foster The People,Foster The People - Pumped Up Kicks,AMP | 2022-05-02 | Rocking all decades,
0.6052946526,Rocking all decades,2022-05-02,10,Day After Day,Badfinger,Badfinger - Day After Day,AMP | 2022-05-02 | Rocking all decades,
0.5595991941,Rocking all decades,2022-05-02,16,Burn Baby Burn,Ash,Ash - Burn Baby Burn,AMP | 2022-05-02 | Rocking all decades,
0.3195426117,Rocking all decades,2022-05-02,7,Life in the Fast Lane,Eagles,Eagles - Life in the Fast Lane,AMP | 2022-05-02 | Rocking all decades,
0.3717640283,Rocking all decades,2022-05-02,17,Head Over Heels,Tears For Fears,Tears For Fears - Head Over Heels,AMP | 2022-05-02 | Rocking all decades,
0.9677738627,Rocking all decades,2022-05-02,26,Enjoy the Silence,Depeche Mode,Depeche Mode - Enjoy the Silence,AMP | 2022-05-02 | Rocking all decades,
0.06477239073,Rocking all decades,2022-05-02,15,Hey Jealousy,Gin Blossoms,Gin Blossoms - Hey Jealousy,AMP | 2022-05-02 | Rocking all decades,
0.08624556856,Rocking all decades,2022-05-02,8,Movin’ Out,Billy Joel,Billy Joel - Movin’ Out,AMP | 2022-05-02 | Rocking all decades,
0.2923497937,Rocking all decades,2022-05-02,2,Smokin’,Boston,Boston - Smokin’,AMP | 2022-05-02 | Rocking all decades,
0.8881102676,Rocking all decades,2022-05-02,21,twenty one pilots,Stressed Out,Stressed Out - twenty one pilots,AMP | 2022-05-02 | Rocking all decades,
0.3944447134,Rocking all decades,2022-05-02,23,Fake Plastic Trees,Radiohead,Radiohead - Fake Plastic Trees,AMP | 2022-05-02 | Rocking all decades,
0.122018939,Rocking all decades,2022-05-02,20,What It Takes,Aerosmith,Aerosmith - What It Takes,AMP | 2022-05-02 | Rocking all decades,
0.1429048061,Rocking all decades,2022-05-02,13,Round Here,Counting Crows,Counting Crows - Round Here,AMP | 2022-05-02 | Rocking all decades,
0.9770820297,Rocking all decades,2022-05-02,6,Dreams,Van Halen,Van Halen - Dreams,AMP | 2022-05-02 | Rocking all decades,
0.6246667736,Rocking all decades,2022-05-02,19,Shining Light,Ash,Ash - Shining Light,AMP | 2022-05-02 | Rocking all decades,
0.805146565,Rocking all decades,2022-05-02,5,Got Put a Smile upon Your Face,Coldplay,Coldplay - Got Put a Smile upon Your Face,AMP | 2022-05-02 | Rocking all decades,
0.3660231615,Rocking all decades,2022-05-02,12,Don’t Look Back in Anger,Oasis,Oasis - Don’t Look Back in Anger,AMP | 2022-05-02 | Rocking all decades,
0.1572423446,Rocking all decades,2022-05-02,3,Wanted Dead of Alive,Bon Jovi,Bon Jovi - Wanted Dead of Alive,AMP | 2022-05-02 | Rocking all decades,
0.3115129041,Starting with Devo 3-play,2022-05-05,9,Just Another Day,Oingo Boingo,Oingo Boingo - Just Another Day,AMP | 2022-05-05 | Starting with Devo 3-play,
0.7359127634,Starting with Devo 3-play,2022-05-05,11,Doctor! Doctor!,The Thompson Twins,The Thompson Twins - Doctor! Doctor!,AMP | 2022-05-05 | Starting with Devo 3-play,
0.7287803004,Starting with Devo 3-play,2022-05-05,14,Rio,Duran Duran,Duran Duran - Rio,AMP | 2022-05-05 | Starting with Devo 3-play,
0.8968264226,Starting with Devo 3-play,2022-05-05,12,Enjoy the Silence,Depeche Mode,Depeche Mode - Enjoy the Silence,AMP | 2022-05-05 | Starting with Devo 3-play,
0.5407736951,Starting with Devo 3-play,2022-05-05,4,Tained Love,Soft Cell,Soft Cell - Tained Love,AMP | 2022-05-05 | Starting with Devo 3-play,
0.3550426181,Starting with Devo 3-play,2022-05-05,7,Only A Lad,Oingo Boingo,Oingo Boingo - Only A Lad,AMP | 2022-05-05 | Starting with Devo 3-play,
0.153950929,Starting with Devo 3-play,2022-05-05,10,Goody Two Shoes,Adam Ant,Adam Ant - Goody Two Shoes,AMP | 2022-05-05 | Starting with Devo 3-play,
0.5926767762,Starting with Devo 3-play,2022-05-05,13,Never Let Me Down Again,Depeche Mode,Depeche Mode - Never Let Me Down Again,AMP | 2022-05-05 | Starting with Devo 3-play,
0.1113853013,Starting with Devo 3-play,2022-05-05,6,Walking in L.A.,Missing Persons,Missing Persons - Walking in L.A.,AMP | 2022-05-05 | Starting with Devo 3-play,
0.9702092928,Starting with Devo 3-play,2022-05-05,8,Private Life,Oingo Boingo,Oingo Boingo - Private Life,AMP | 2022-05-05 | Starting with Devo 3-play,
0.04911430796,Starting with Devo 3-play,2022-05-05,5,Words,Missing Persons,Missing Persons - Words,AMP | 2022-05-05 | Starting with Devo 3-play,
0.8236529753,Starting with Devo 3-play,2022-05-05,1,Whip It,Devo,Devo - Whip It,AMP | 2022-05-05 | Starting with Devo 3-play,
0.55965715,Starting with Devo 3-play,2022-05-05,3,Beautiful World,Devo,Devo - Beautiful World,AMP | 2022-05-05 | Starting with Devo 3-play,
0.5102184313,Starting with Devo 3-play,2022-05-05,2,Uncontrollable Urge,Devo,Devo - Uncontrollable Urge,AMP | 2022-05-05 | Starting with Devo 3-play,
0.8958849284,From the Starbucks,2022-05-06,4,Surrender,Cheap Trick,Cheap Trick - Surrender,AMP | 2022-05-06 | From the Starbucks,
0.8375931234,From the Starbucks,2022-05-06,6,Centerfold,The J. Geils Band,The J. Geils Band - Centerfold,AMP | 2022-05-06 | From the Starbucks,
0.5995237181,From the Starbucks,2022-05-06,2,Good Day Sunshine,The Beatles,The Beatles - Good Day Sunshine,AMP | 2022-05-06 | From the Starbucks,
0.9837072313,From the Starbucks,2022-05-06,1,Beautiful Day,U2,U2 - Beautiful Day,AMP | 2022-05-06 | From the Starbucks,
0.3702947201,From the Starbucks,2022-05-06,7,Back In The High Life Again,Steve Winwood,Steve Winwood - Back In The High Life Again,AMP | 2022-05-06 | From the Starbucks,
0.5577468142,From the Starbucks,2022-05-06,5,Lyin’ Eyes,Eagles,Eagles - Lyin’ Eyes,AMP | 2022-05-06 | From the Starbucks,
0.9534605378,From the Starbucks,2022-05-06,3,You Might Think,The Cars,The Cars - You Might Think,AMP | 2022-05-06 | From the Starbucks,
0.05767168606,Saturday Play,2022-05-07,1,Starman,David Bowie,David Bowie - Starman,AMP | 2022-05-07 | Saturday Play,
0.8053929992,Saturday Play,2022-05-07,4,Loving The Alien,David Bowie,David Bowie - Loving The Alien,AMP | 2022-05-07 | Saturday Play,
0.5986997347,Saturday Play,2022-05-07,3,These Days,Foo Fighters,Foo Fighters - These Days,AMP | 2022-05-07 | Saturday Play,
0.479368193,Saturday Play,2022-05-07,2,I Still Haven’t Found What I’m Looking For,U2,U2 - I Still Haven’t Found What I’m Looking For,AMP | 2022-05-07 | Saturday Play,
0.3908622997,Ad Hoc Rock,2022-05-09,22,Fluorescent Adolescent,Arctic Monkeys,Arctic Monkeys - Fluorescent Adolescent,AMP | 2022-05-09 | Ad Hoc Rock,
0.3784183083,Ad Hoc Rock,2022-05-09,14,Low,Cracker,Cracker - Low,AMP | 2022-05-09 | Ad Hoc Rock,
0.2671627102,Ad Hoc Rock,2022-05-09,23,The Dark Of The Matinee,Franz Ferdinand,Franz Ferdinand - The Dark Of The Matinee,AMP | 2022-05-09 | Ad Hoc Rock,
0.9606423949,Ad Hoc Rock,2022-05-09,2,Father of Mine,Everclear,Everclear - Father of Mine,AMP | 2022-05-09 | Ad Hoc Rock,
0.3580652104,Ad Hoc Rock,2022-05-09,27,Uma Thurman,Fall Out Boy,Fall Out Boy - Uma Thurman,AMP | 2022-05-09 | Ad Hoc Rock,
0.00743636267,Ad Hoc Rock,2022-05-09,28,The Pretender,Foo Fighters,Foo Fighters - The Pretender,AMP | 2022-05-09 | Ad Hoc Rock,
0.2895986861,Ad Hoc Rock,2022-05-09,4,Walk On the Ocean,Toad The Wet Sprocket,Toad The Wet Sprocket - Walk On the Ocean,AMP | 2022-05-09 | Ad Hoc Rock,
0.919812257,Ad Hoc Rock,2022-05-09,12,Round Here,Counting Crows,Counting Crows - Round Here,AMP | 2022-05-09 | Ad Hoc Rock,
0.5835120963,Ad Hoc Rock,2022-05-09,9,Hey Jealousy,Gin Blossoms,Gin Blossoms - Hey Jealousy,AMP | 2022-05-09 | Ad Hoc Rock,
0.5761269263,Ad Hoc Rock,2022-05-09,8,Somebody To Shove,Soul Asylum,Soul Asylum - Somebody To Shove,AMP | 2022-05-09 | Ad Hoc Rock,
0.05651341282,Ad Hoc Rock,2022-05-09,10,Champagne Supernova,Oasis,Oasis - Champagne Supernova,AMP | 2022-05-09 | Ad Hoc Rock,
0.3405427938,Ad Hoc Rock,2022-05-09,24,Ride,Twenty One Pilots,Twenty One Pilots - Ride,AMP | 2022-05-09 | Ad Hoc Rock,
0.2651386814,Ad Hoc Rock,2022-05-09,16,The Unforgettable Fire,U2,U2 - The Unforgettable Fire,AMP | 2022-05-09 | Ad Hoc Rock,
0.7704412962,Ad Hoc Rock,2022-05-09,7,In the Meantime,Spacehog,Spacehog - In the Meantime,AMP | 2022-05-09 | Ad Hoc Rock,
0.5023366037,Ad Hoc Rock,2022-05-09,3,Possum Kingdom,Toadies,Toadies - Possum Kingdom,AMP | 2022-05-09 | Ad Hoc Rock,
0.238462012,Ad Hoc Rock,2022-05-09,5,Machinehead,Bush,Bush - Machinehead,AMP | 2022-05-09 | Ad Hoc Rock,
0.6161386686,Ad Hoc Rock,2022-05-09,6,Sour Girl,Stone Temple Pilots,Stone Temple Pilots - Sour Girl,AMP | 2022-05-09 | Ad Hoc Rock,
0.507141661,Ad Hoc Rock,2022-05-09,11,One Headlight,The Wallflowers,The Wallflowers - One Headlight,AMP | 2022-05-09 | Ad Hoc Rock,
0.3501722407,Ad Hoc Rock,2022-05-09,15,Precious Declaration,Collective Soul,Collective Soul - Precious Declaration,AMP | 2022-05-09 | Ad Hoc Rock,
0.6081866107,Ad Hoc Rock,2022-05-09,18,Inside Out,Eve 6,Eve 6 - Inside Out,AMP | 2022-05-09 | Ad Hoc Rock,
0.876235942,Ad Hoc Rock,2022-05-09,20,I Predict a Riot,Kaiser Chiefs,Kaiser Chiefs - I Predict a Riot,AMP | 2022-05-09 | Ad Hoc Rock,
0.6617721262,Ad Hoc Rock,2022-05-09,19,Birdhouse In Your Soul,They Might Be Giants,They Might Be Giants - Birdhouse In Your Soul,AMP | 2022-05-09 | Ad Hoc Rock,
0.3422980812,Ad Hoc Rock,2022-05-09,1,Today,The Smashing Pumpkins,The Smashing Pumpkins - Today,AMP | 2022-05-09 | Ad Hoc Rock,
0.3920850048,Ad Hoc Rock,2022-05-09,17,Good,Better Than Ezra,Better Than Ezra - Good,AMP | 2022-05-09 | Ad Hoc Rock,
0.2523247779,Ad Hoc Rock,2022-05-09,13,Heaven Beside You,Alice In Chains,Alice In Chains - Heaven Beside You,AMP | 2022-05-09 | Ad Hoc Rock,
0.5624008268,Ad Hoc Rock,2022-05-09,25,Trouble,Cage The Elephant,Cage The Elephant - Trouble,AMP | 2022-05-09 | Ad Hoc Rock,
0.2501461233,Ad Hoc Rock,2022-05-09,21,Slow Hands,Interpol,Interpol - Slow Hands,AMP | 2022-05-09 | Ad Hoc Rock,
0.7657296584,Ad Hoc Rock,2022-05-09,26,High Hopes,Panic! At The Disco,Panic! At The Disco - High Hopes,AMP | 2022-05-09 | Ad Hoc Rock,
0.836604386,Rappish,2022-05-10,6,Children of the Korn,Korn,Korn - Children of the Korn,AMP | 2022-05-10 | Rappish,
0.505510937,Rappish,2022-05-10,2,Come Original,311,311 - Come Original,AMP | 2022-05-10 | Rappish,
0.9115972853,Rappish,2022-05-10,1,Epic,Faith No More,Faith No More - Epic,AMP | 2022-05-10 | Rappish,
0.2156554272,Rappish,2022-05-10,16,Word Up!,Korn,Korn - Word Up!,AMP | 2022-05-10 | Rappish,
0.02006035231,Rappish,2022-05-10,9,Sabotage,Beastie Boys,Beastie Boys - Sabotage,AMP | 2022-05-10 | Rappish,
0.3717081937,Rappish,2022-05-10,8,Ride,Twenty One Pilots,Twenty One Pilots - Ride,AMP | 2022-05-10 | Rappish,
0.278775088,Rappish,2022-05-10,12,The Neden Game,Insane Clown Posse,Insane Clown Posse - The Neden Game,AMP | 2022-05-10 | Rappish,
0.5969543986,Rappish,2022-05-10,5,My Way,Limp Bizkit,Limp Bizkit - My Way,AMP | 2022-05-10 | Rappish,
0.1701225582,Rappish,2022-05-10,3,Colors,Ice-T,Ice-T - Colors,AMP | 2022-05-10 | Rappish,
0.2714508724,Rappish,2022-05-10,10,Insane In The Brain,Cypress Hill,Cypress Hill - Insane In The Brain,AMP | 2022-05-10 | Rappish,
0.4761245871,Rappish,2022-05-10,7,Express Yourself,NWA,NWA - Express Yourself,AMP | 2022-05-10 | Rappish,
0.6014016945,Rappish,2022-05-10,14,Down,311,311 - Down,AMP | 2022-05-10 | Rappish,
0.3735552977,Rappish,2022-05-10,4,The Real Slim Shady,Eminem,Eminem - The Real Slim Shady,AMP | 2022-05-10 | Rappish,
0.034797874,Rappish,2022-05-10,11,Lose Yourself,Eminem,Eminem - Lose Yourself,AMP | 2022-05-10 | Rappish,
0.1664148732,Rappish,2022-05-10,13,Falling to Pieces,Faith No More,Faith No More - Falling to Pieces,AMP | 2022-05-10 | Rappish,
0.8412210315,Rappish,2022-05-10,17,Toxicity,System Of A Down,System Of A Down - Toxicity,AMP | 2022-05-10 | Rappish,
0.859112179,Rappish,2022-05-10,15,One Step Closer,Linkin Park,Linkin Park - One Step Closer,AMP | 2022-05-10 | Rappish,
0.2742090907,Ad Hoc A sides and B sides,2022-05-11,1,More Than A Feeling,Boston,Boston - More Than A Feeling,AMP | 2022-05-11 | Ad Hoc A sides and B sides,
0.1014040904,Ad Hoc A sides and B sides,2022-05-11,5,Baba O’Riley,The Who,The Who - Baba O’Riley,AMP | 2022-05-11 | Ad Hoc A sides and B sides,
0.05926265368,Ad Hoc A sides and B sides,2022-05-11,6,My Wife,The Who,The Who - My Wife,AMP | 2022-05-11 | Ad Hoc A sides and B sides,
0.3092148408,Ad Hoc A sides and B sides,2022-05-11,11,Panama,Van Halen,Van Halen - Panama,AMP | 2022-05-11 | Ad Hoc A sides and B sides,
0.6957218322,Ad Hoc A sides and B sides,2022-05-11,7,Ramble On,Led Zeppelin,Led Zeppelin - Ramble On,AMP | 2022-05-11 | Ad Hoc A sides and B sides,
0.5942586226,Ad Hoc A sides and B sides,2022-05-11,2,Feelin’ Satisfied,Boston,Boston - Feelin’ Satisfied,AMP | 2022-05-11 | Ad Hoc A sides and B sides,
0.8132804589,Ad Hoc A sides and B sides,2022-05-11,16,Piggies,The Beatles,The Beatles - Piggies,AMP | 2022-05-11 | Ad Hoc A sides and B sides,
0.6458909099,Ad Hoc A sides and B sides,2022-05-11,3,Surrender,Cheap Trick,Cheap Trick - Surrender,AMP | 2022-05-11 | Ad Hoc A sides and B sides,
0.3113654974,Ad Hoc A sides and B sides,2022-05-11,4,This House Is Rockin’,Cheap Trick,Cheap Trick - This House Is Rockin’,AMP | 2022-05-11 | Ad Hoc A sides and B sides,
0.7924185262,Ad Hoc A sides and B sides,2022-05-11,9,You Might Think,The Cars,The Cars - You Might Think,AMP | 2022-05-11 | Ad Hoc A sides and B sides,
0.3501589326,Ad Hoc A sides and B sides,2022-05-11,14,Don’t Say No,Billy Squier,Billy Squier - Don’t Say No,AMP | 2022-05-11 | Ad Hoc A sides and B sides,
0.03343376028,Ad Hoc A sides and B sides,2022-05-11,8,"Hey, Hey, What Can I Do",Led Zeppelin,"Led Zeppelin - Hey, Hey, What Can I Do",AMP | 2022-05-11 | Ad Hoc A sides and B sides,
0.2144664501,Ad Hoc A sides and B sides,2022-05-11,12,Sinner’s Swing,Van Halen,Van Halen - Sinner’s Swing,AMP | 2022-05-11 | Ad Hoc A sides and B sides,
0.05245394699,Ad Hoc A sides and B sides,2022-05-11,13,Loney Is The Night,Billy Squier,Billy Squier - Loney Is The Night,AMP | 2022-05-11 | Ad Hoc A sides and B sides,
0.2853553287,Ad Hoc A sides and B sides,2022-05-11,10,All Mixed Up,The Cars,The Cars - All Mixed Up,AMP | 2022-05-11 | Ad Hoc A sides and B sides,
0.7787221224,Ad Hoc A sides and B sides,2022-05-11,15,Come Together,The Beatles,The Beatles - Come Together,AMP | 2022-05-11 | Ad Hoc A sides and B sides,
0.6195335767,Punk & New Wave A and B sides,2022-05-11,2,Minority,Green Day,Green Day - Minority,AMP | 2022-05-11 | Punk & New Wave A and B sides,
0.4225576626,Punk & New Wave A and B sides,2022-05-11,4,Trip at the Brain,Suicidal Tendencies,Suicidal Tendencies - Trip at the Brain,AMP | 2022-05-11 | Punk & New Wave A and B sides,
0.1334852241,Punk & New Wave A and B sides,2022-05-11,9,What’s My Age Again,blink-182,blink-182 - What’s My Age Again,AMP | 2022-05-11 | Punk & New Wave A and B sides,
0.5298657335,Punk & New Wave A and B sides,2022-05-11,5,The Kids Aren’t Alright,The Offspring,The Offspring - The Kids Aren’t Alright,AMP | 2022-05-11 | Punk & New Wave A and B sides,
0.9397042995,Punk & New Wave A and B sides,2022-05-11,3,Institutionalized,Suicidal Tendencies,Suicidal Tendencies - Institutionalized,AMP | 2022-05-11 | Punk & New Wave A and B sides,
0.2236717197,Punk & New Wave A and B sides,2022-05-11,11,Movies,Alien Ant Farm,Alien Ant Farm - Movies,AMP | 2022-05-11 | Punk & New Wave A and B sides,
0.6978953679,Punk & New Wave A and B sides,2022-05-11,1,Basket Case,Green Day,Green Day - Basket Case,AMP | 2022-05-11 | Punk & New Wave A and B sides,
0.67481786,Punk & New Wave A and B sides,2022-05-11,6,Hammerhead,The Offspring,The Offspring - Hammerhead,AMP | 2022-05-11 | Punk & New Wave A and B sides,
0.7772698116,Punk & New Wave A and B sides,2022-05-11,8,The Passenger,Iggy Pop,Iggy Pop - The Passenger,AMP | 2022-05-11 | Punk & New Wave A and B sides,
0.9868464694,Punk & New Wave A and B sides,2022-05-11,10,Aliens Exist,blink-182,blink-182 - Aliens Exist,AMP | 2022-05-11 | Punk & New Wave A and B sides,
0.8202301581,Punk & New Wave A and B sides,2022-05-11,12,Wish,Alien Ant Farm,Alien Ant Farm - Wish,AMP | 2022-05-11 | Punk & New Wave A and B sides,
0.1238240118,Punk & New Wave A and B sides,2022-05-11,7,Candy,Iggy Pop,Iggy Pop - Candy,AMP | 2022-05-11 | Punk & New Wave A and B sides,
0.8365875312,Ad Hoc Rock - Down Under,2022-05-12,4,Dirty Creature,Split Enz,Split Enz - Dirty Creature,AMP | 2022-05-12 | Ad Hoc Rock - Down Under,
0.5522827787,Ad Hoc Rock - Down Under,2022-05-12,4,Don’t Dream It’s Over,Crowded House,Crowded House - Don’t Dream It’s Over,AMP | 2022-05-12 | Ad Hoc Rock - Down Under,
0.01541335225,Ad Hoc Rock - Down Under,2022-05-12,7,Blue Sky Mine,Midnight Oil,Midnight Oil - Blue Sky Mine,AMP | 2022-05-12 | Ad Hoc Rock - Down Under,
0.7230512188,Ad Hoc Rock - Down Under,2022-05-12,1,Tomorrow,Silverchair,Silverchair - Tomorrow,AMP | 2022-05-12 | Ad Hoc Rock - Down Under,
0.9337274694,Ad Hoc Rock - Down Under,2022-05-12,12,It’s A Mistake,Men At Work,Men At Work - It’s A Mistake,AMP | 2022-05-12 | Ad Hoc Rock - Down Under,
0.9646093393,Ad Hoc Rock - Down Under,2022-05-12,3,Something So Strong,Crowded House,Crowded House - Something So Strong,AMP | 2022-05-12 | Ad Hoc Rock - Down Under,
0.07312996627,Ad Hoc Rock - Down Under,2022-05-12,9,The One Thing,INXS,INXS - The One Thing,AMP | 2022-05-12 | Ad Hoc Rock - Down Under,
0.391469644,Ad Hoc Rock - Down Under,2022-05-12,2,Need You Tonight,INXS,INXS - Need You Tonight,AMP | 2022-05-12 | Ad Hoc Rock - Down Under,
0.4734888304,Ad Hoc Rock - Down Under,2022-05-12,5,You Shook Me All Night Long,AC/DC,AC/DC - You Shook Me All Night Long,AMP | 2022-05-12 | Ad Hoc Rock - Down Under,
0.9092986552,Ad Hoc Rock - Down Under,2022-05-12,1,Down Under,Men At Work,Men At Work - Down Under,AMP | 2022-05-12 | Ad Hoc Rock - Down Under,
0.7938077628,Ad Hoc Rock - Down Under,2022-05-12,8,One Step Ahead,Split Enz,Split Enz - One Step Ahead,AMP | 2022-05-12 | Ad Hoc Rock - Down Under,
0.6990346268,Ad Hoc Rock - Down Under,2022-05-12,14,Have You Ever Been Mellow,Olivia Newton John,Olivia Newton John - Have You Ever Been Mellow,AMP | 2022-05-12 | Ad Hoc Rock - Down Under,
0.9919614443,Ad Hoc Rock - Down Under,2022-05-12,2,Truganini,Midnight Oil,Midnight Oil - Truganini,AMP | 2022-05-12 | Ad Hoc Rock - Down Under,
0.8267266457,Ad Hoc Rock - Down Under,2022-05-12,10,Israel’s Son,Silverchair,Silverchair - Israel’s Son,AMP | 2022-05-12 | Ad Hoc Rock - Down Under,
0.6452617205,Ad Hoc Rock - Down Under,2022-05-12,3,I Got You,Split Enz,Split Enz - I Got You,AMP | 2022-05-12 | Ad Hoc Rock - Down Under,
0.01144367983,Ad Hoc Rock - Down Under,2022-05-12,13,Under the Milky Way,The Church,The Church - Under the Milky Way,AMP | 2022-05-12 | Ad Hoc Rock - Down Under,
0.6215965955,Ad Hoc Rock - Down Under,2022-05-12,11,Ride,The Vines,The Vines - Ride,AMP | 2022-05-12 | Ad Hoc Rock - Down Under,
0.5132329591,Ad Hoc Rock - Down Under,2022-05-12,6,Have a Drink on Me,AC/DC,AC/DC - Have a Drink on Me,AMP | 2022-05-12 | Ad Hoc Rock - Down Under,
0.2755785901,Ad Hoc Rock - Down Under,2022-05-12,5,Big Balls,AC/DC,AC/DC - Big Balls,AMP | 2022-05-12 | Ad Hoc Rock - Down Under,
0.5152198958,Ad Hoc Long Rock,2022-05-13,10,Under a Raging Moon,Roger Daltrey,Roger Daltrey - Under a Raging Moon,AMP | 2022-05-13 | Ad Hoc Long Rock,
0.6257901487,Ad Hoc Long Rock,2022-05-13,11,Voyager,Gamma,Gamma - Voyager,AMP | 2022-05-13 | Ad Hoc Long Rock,
0.9726397365,Ad Hoc Long Rock,2022-05-13,14,Heaven and Hell,Black Sabbath,Black Sabbath - Heaven and Hell,AMP | 2022-05-13 | Ad Hoc Long Rock,
0.4984832957,Ad Hoc Long Rock,2022-05-13,18,Am I Ever Gonna Change,Extreme,Extreme - Am I Ever Gonna Change,AMP | 2022-05-13 | Ad Hoc Long Rock,
0.4065992793,Ad Hoc Long Rock,2022-05-13,12,Estranged,Guns N’ Roses,Guns N’ Roses - Estranged,AMP | 2022-05-13 | Ad Hoc Long Rock,
0.4712702216,Ad Hoc Long Rock,2022-05-13,5,Anybody Listening,Queensryche,Queensryche - Anybody Listening,AMP | 2022-05-13 | Ad Hoc Long Rock,
0.5170391579,Ad Hoc Long Rock,2022-05-13,17,Midnight Moonlight,The Firm,The Firm - Midnight Moonlight,AMP | 2022-05-13 | Ad Hoc Long Rock,
